date,avg_pr,stage_height
16-Feb-34,1.461885417,4.675480952
17-Feb-34,1.25965578,4.54425
18-Feb-34,1.746947955,4.5462
19-Feb-34,1.639854913,4.9841
20-Feb-34,1.830439075,4.228333333
21-Feb-34,3.396760943,4.5345
22-Feb-34,1.80921837,5.9288
23-Feb-34,1.091515373,4.738
24-Feb-34,1.200951683,5.174666667
25-Feb-34,1.398139106,6.254466667
26-Feb-34,2.118457556,4.28
27-Feb-34,1.546479326,3.856755556
28-Feb-34,0.70659507,3.939
1-Mar-34,0.186349523,3.6
2-Mar-34,0.887132381,3.950590654
3-Mar-34,2.21512214,5.589633333
4-Mar-34,1.968104087,4.341240476
5-Mar-34,1.071600198,4.784728571
6-Mar-34,0.21477772,5.267955145
7-Mar-34,0.698731459,4.087766667
8-Mar-34,1.487125805,4.558
9-Mar-34,0.922932328,5.578339696
10-Mar-34,0.243271647,6.065
11-Mar-34,1.685113985,4.735
12-Mar-34,2.933466544,4.707
13-Mar-34,3.650673652,5.239
14-Mar-34,1.908439115,7.099628463
15-Mar-34,1.378938927,4.216166667
16-Mar-34,0.418766868,4.535666667
17-Mar-34,0.808738733,6.497958547
18-Mar-34,1.042065516,6.001486905
19-Mar-34,0.575100977,5.727819841
20-Mar-34,1.063392596,4.803
21-Mar-34,2.845407451,5.263025
22-Mar-34,1.205416299,5.730416667
23-Mar-34,2.019812517,6.35
24-Mar-34,0.315659724,4.498
25-Mar-34,1.252642125,5.358416667
26-Mar-34,1.517261987,4.136166667
27-Mar-34,1.841387048,4.534594841
28-Mar-34,1.524960248,6.030971429
29-Mar-34,0.386383848,4.097866667
30-Mar-34,1.228879978,4.548444444
31-Mar-34,1.966079995,4.202840476
1-Apr-34,1.026283622,5.329
2-Apr-34,0.607282453,4.690516857
3-Apr-34,1.733774903,4.356
4-Apr-34,2.125841722,4.481
5-Apr-34,2.322881874,4.808
6-Apr-34,1.057360601,5.106
7-Apr-34,0.510092235,5.568274803
8-Apr-34,0.617019386,4.264368254
9-Apr-34,0.289805386,4.229558333
10-Apr-34,0.39678376,4.108935714
11-Apr-34,0.14928077,4.250161905
12-Apr-34,0.354022075,5.812048878
13-Apr-34,1.083610435,4.115919866
14-Apr-34,0.690179844,4.799107395
15-Apr-34,0.534053012,4.244142857
16-Apr-34,0.570063899,6.63026516
17-Apr-34,0.378595493,4.2329
18-Apr-34,0.329654386,4.946
19-Apr-34,0.782342333,4.635666667
20-Apr-34,0.664662173,5.112952381
21-Apr-34,0.67826407,4.854416667
22-Apr-34,1.16399013,5.356
23-Apr-34,0.853196307,4.841
24-Apr-34,0.687853306,4.799107395
25-Apr-34,0.728199814,5.491460714
26-Apr-34,0.848081605,4.917066667
27-Apr-34,0.593108711,4.774
28-Apr-34,1.247337937,5.171647619
29-Apr-34,0.21748326,5.267955145
30-Apr-34,1.055140457,4.244357143
1-May-34,0.304166001,5.420597583
2-May-34,0.077924983,4.661182143
3-May-34,0.143187138,4.45977987
4-May-34,0.318461759,4.520821429
5-May-34,0.954187165,4.919
6-May-34,0.571610239,4.7691
7-May-34,0.170530195,4.206482119
8-May-34,0.249720995,5.325
9-May-34,0.038022688,6.687529762
10-May-34,0.065945399,5.537438095
11-May-34,0.562363038,4.744159091
12-May-34,0.427940365,4.5190191
13-May-34,0.077807966,5.917558333
14-May-34,0.027134564,5.680801023
15-May-34,0.001677658,5.907572915
16-May-34,0.130045116,5.437185823
17-May-34,0.815940648,4.98182381
18-May-34,1.006457493,6.068646432
19-May-34,0.281969555,4.8196
20-May-34,0.296376535,6.743428571
21-May-34,0.415992134,5.142166667
22-May-34,0.447328073,5.192544444
23-May-34,0.614061802,4.504315945
24-May-34,0.331484577,5.698
25-May-34,0.258472668,4.33431627
26-May-34,0.136372288,5.589980556
27-May-34,0.087938262,5.618405867
28-May-34,0.038526314,6.687529762
29-May-34,0.068944519,4.431871429
30-May-34,0.606025015,4.863475558
31-May-34,3.884831365,7.415
1-Jun-34,0.368521765,5.922
2-Jun-34,0.715139171,6.209
3-Jun-34,0.842005049,5.850733333
4-Jun-34,0.155749935,6.307704762
5-Jun-34,0.672544995,4.670666667
6-Jun-34,1.455399955,4.489529762
7-Jun-34,0.371403559,4.299757431
8-Jun-34,0.372188242,4.299757431
9-Jun-34,0.051136453,5.5715
10-Jun-34,0.029928368,6.183283448
11-Jun-34,0.116886972,6.065987892
12-Jun-34,0.381073477,4.247283333
13-Jun-34,0.084684604,5.663790476
14-Jun-34,0.135403693,4.521819048
15-Jun-34,0.088751888,5.603490476
16-Jun-34,0.109982115,5.903927381
17-Jun-34,0.048648983,6.655398377
18-Jun-34,0.053398652,5.56
19-Jun-34,0.101473379,6.294516667
20-Jun-34,0.138268585,5.237063095
21-Jun-34,0.047533978,6.044285933
22-Jun-34,0.047042092,5.07286015
23-Jun-34,0.228065299,5.761568943
24-Jun-34,0.050441972,4.8845
25-Jun-34,0.170127628,4.206
26-Jun-34,0.05255683,5.5715
27-Jun-34,0.092881932,5.76321558
28-Jun-34,0.05713872,5.658
29-Jun-34,0.10439703,6.414209233
30-Jun-34,0.249233311,5.325
1-Jul-34,0.197541679,3.683496032
2-Jul-34,0.173482891,5.746115624
3-Jul-34,0.266078609,4.6449
4-Jul-34,0.280937212,5.718
5-Jul-34,0.184158159,4.411709524
6-Jul-34,0.270763261,3.686619048
7-Jul-34,0.273046691,6.215154036
8-Jul-34,0.237305776,4.85496044
9-Jul-34,0.242506928,6.089
10-Jul-34,0.165688951,4.730201948
11-Jul-34,0.231510694,5.407836487
12-Jul-34,0.225554515,4.722
13-Jul-34,0.27257842,3.686619048
14-Jul-34,0.276385753,4.941173304
15-Jul-34,0.129938813,5.437185823
16-Jul-34,0.124621196,5.03922381
17-Jul-34,0.152970519,5.612333333
18-Jul-34,0.14813391,5.658140476
19-Jul-34,0.155668382,6.307704762
20-Jul-34,0.183932182,4.411709524
21-Jul-34,0.188942423,3.737546464
22-Jul-34,0.159571051,5.376727388
23-Jul-34,0.209486386,5.193751131
24-Jul-34,0.166127819,4.723104762
25-Jul-34,0.107980881,3.6285
26-Jul-34,0.168215862,5.632
27-Jul-34,0.16142653,5.029983511
28-Jul-34,0.151114259,4.877
29-Jul-34,0.188203497,3.6
30-Jul-34,0.107257193,5.803339286
31-Jul-34,0.100959637,5.340383333
1-Aug-34,0.195413579,3.868646032
2-Aug-34,0.091232284,5.527777778
3-Aug-34,0.105532386,5.468645229
4-Aug-34,0.059051011,5.91
5-Aug-34,0.085740607,5.667901587
6-Aug-34,0.119368555,5.735640476
7-Aug-34,0.108485193,6.236750412
8-Aug-34,0.061505292,5.245
9-Aug-34,0.104308808,6.414209233
10-Aug-34,0.112538163,6.188
11-Aug-34,0.102972719,6.414209233
12-Aug-34,0.124430798,5.03922381
13-Aug-34,0.119750114,5.735640476
14-Aug-34,0.158543384,4.954
15-Aug-34,0.072763477,6.037533333
16-Aug-34,0.119786524,5.735640476
17-Aug-34,0.08802021,5.618405867
18-Aug-34,0.092400382,5.76321558
19-Aug-34,0.119607239,5.735640476
20-Aug-34,0.069208151,4.431871429
21-Aug-34,0.046852444,5.07286015
22-Aug-34,0.062125163,4.486
23-Aug-34,0.079877666,6.262696429
24-Aug-34,0.093653203,5.607833333
25-Aug-34,0.066042637,5.515616667
26-Aug-34,0.074942305,5.968687363
27-Aug-34,0.057392215,5.658
28-Aug-34,0.061148772,5.967
29-Aug-34,0.05353507,5.74
30-Aug-34,0.068350617,4.644228571
31-Aug-34,0.178037635,3.713142857
1-Sep-34,0.05761205,5.658
2-Sep-34,0.042725911,4.7
3-Sep-34,0.060030199,6.293
4-Sep-34,0.04855008,6.655398377
5-Sep-34,0.098913197,5.198783333
6-Sep-34,0.056706185,5.774
7-Sep-34,0.055455914,5.696
8-Sep-34,0.046292967,5.07286015
9-Sep-34,0.098116498,5.198783333
10-Sep-34,0.072096212,6.037533333
11-Sep-34,0.101703997,6.294516667
12-Sep-34,0.042715085,4.7
13-Sep-34,0.008466117,5.725692136
14-Sep-34,0.033321735,5.0315
15-Sep-34,0.038519865,6.687529762
16-Sep-34,0.44831447,5.195544444
17-Sep-34,0.051197316,5.5715
18-Sep-34,0.056093539,5.718
19-Sep-34,0.038583224,6.687529762
20-Sep-34,0.072562083,6.037533333
21-Sep-34,0.044425374,6.446651481
22-Sep-34,0.29525291,6.749
23-Sep-34,0.548600009,3.770866447
24-Sep-34,0.165596843,4.730201948
25-Sep-34,0.082290097,5.5395
26-Sep-34,0.168841731,5.252
27-Sep-34,0.18586502,3.6
28-Sep-34,0.010743211,5.8346
29-Sep-34,0.080159799,6.790827597
30-Sep-34,0.373294609,3.986522367
1-Oct-34,0.139606174,6.361891079
2-Oct-34,0.943964841,4.911
3-Oct-34,0.088843819,5.603490476
4-Oct-34,0.008836543,5.640925794
5-Oct-34,0.015826323,4.969419153
6-Oct-34,0.19521748,3.868646032
7-Oct-34,0.032644549,5.50528
8-Oct-34,0.01113695,5.719733333
9-Oct-34,0.014996259,6.702875075
10-Oct-34,0.248196129,5.587
11-Oct-34,0.072022522,6.008635714
12-Oct-34,0.00405075,5.255515981
13-Oct-34,0.015256313,6.702875075
14-Oct-34,0.001601297,5.907572915
15-Oct-34,0.020317123,5.768075119
16-Oct-34,0.043070435,5.493
17-Oct-34,0.000779796,5.530035195
18-Oct-34,0.003202756,5.017717036
19-Oct-34,0.002447673,3.687996671
20-Oct-34,0.008965976,5.640925794
21-Oct-34,0.310185586,5.563227633
22-Oct-34,0.34591065,5.819993409
23-Oct-34,0.267315814,6.101
24-Oct-34,0.020488589,5.768075119
25-Oct-34,0.81167624,5.420401885
26-Oct-34,1.77018852,4.634195238
27-Oct-34,2.287615785,6.290685714
28-Oct-34,0.616955816,4.264368254
29-Oct-34,1.320956335,3.637
30-Oct-34,0.815805106,4.98182381
31-Oct-34,0.184127682,4.411709524
1-Nov-34,1.291882142,6.31893254
2-Nov-34,0.447838641,5.192544444
3-Nov-34,0.199293226,3.85
4-Nov-34,0.882785483,4.201
5-Nov-34,2.785463443,4.97545
6-Nov-34,0.900717152,4.756530087
7-Nov-34,1.202066099,5.309666667
8-Nov-34,0.461953704,5.376361905
9-Nov-34,0.479000729,3.630883333
10-Nov-34,0.046645304,5.07286015
11-Nov-34,0.311588957,5.563227633
12-Nov-34,0.856243866,5.045
13-Nov-34,2.350733759,4.766316714
14-Nov-34,2.932074192,4.707
15-Nov-34,1.857903774,4.706483333
16-Nov-34,1.495375754,3.533
17-Nov-34,1.536316497,4.281971248
18-Nov-34,1.356330377,4.608947619
19-Nov-34,1.322627005,5.352597619
20-Nov-34,0.379802076,4.2329
21-Nov-34,1.575020245,5.366
22-Nov-34,1.023141639,4.912
23-Nov-34,0.423319925,5.402622222
24-Nov-34,0.944296522,4.911
25-Nov-34,1.140253256,4.155647619
26-Nov-34,0.915376997,4.769083333
27-Nov-34,1.356998831,4.537880952
28-Nov-34,0.919694937,5.852428571
29-Nov-34,0.843143918,5.850733333
30-Nov-34,0.87295392,5.193289574
1-Dec-34,0.886071812,4.62396418
2-Dec-34,1.206655326,3.824792857
3-Dec-34,0.419193886,4.551666667
4-Dec-34,1.382324333,5.9155
5-Dec-34,0.689220331,4.799107395
6-Dec-34,1.094545761,5.596
7-Dec-34,0.364796584,5.459
8-Dec-34,0.399620929,3.696309524
9-Dec-34,0.961128721,6.756666667
10-Dec-34,0.703109777,3.751
11-Dec-34,1.456723547,4.188163095
12-Dec-34,0.867601107,4.171924349
13-Dec-34,1.111829931,3.8
14-Dec-34,1.063229276,4.803
15-Dec-34,2.424241611,5.3434
16-Dec-34,1.777080544,6.664378571
17-Dec-34,1.358594311,4.5005
18-Dec-34,2.584125694,4.567416667
19-Dec-34,3.252227173,6.155283333
20-Dec-34,1.55565174,3.946880952
21-Dec-34,0.973071009,4.191733333
22-Dec-34,1.019548402,4.964
23-Dec-34,2.575782618,4.470333333
24-Dec-34,1.902051803,7.099628463
25-Dec-34,1.279218909,6.111833333
26-Dec-34,0.625770243,5.012011905
27-Dec-34,2.192533822,5.084
28-Dec-34,1.833843175,6.1794
29-Dec-34,0.962000307,4.882980952
30-Dec-34,1.080967719,4.355440476
31-Dec-34,1.041412193,6.001486905
1-Jan-35,0.379342193,4.2329
2-Jan-35,0.864996395,4.824
3-Jan-35,2.084013269,6.769950794
4-Jan-35,1.240740307,5.2335
5-Jan-35,0.511884204,6.076529191
6-Jan-35,2.075610514,5.929398901
7-Jan-35,4.605803166,5.232857143
8-Jan-35,2.10860445,4.764333333
9-Jan-35,6.600520564,4.507266667
10-Jan-35,5.160571067,5.675733333
11-Jan-35,4.371427252,4.48565
12-Jan-35,2.110028441,4.764333333
13-Jan-35,3.455055206,8.62
14-Jan-35,1.692410253,4.58345
15-Jan-35,0.511505163,5.568274803
16-Jan-35,1.147014706,6.4014
17-Jan-35,0.801874178,4.4
18-Jan-35,1.779821142,7.280378571
19-Jan-35,1.086555537,4.539
20-Jan-35,1.786134423,5.348
21-Jan-35,2.222981325,6.037633333
22-Jan-35,2.318846731,4.574
23-Jan-35,1.391911296,4.828
24-Jan-35,2.017710443,6.185666667
25-Jan-35,2.850687148,5.294025
26-Jan-35,1.696545374,4.588833333
27-Jan-35,2.508096294,4.637402778
28-Jan-35,4.924744534,7.325980952
29-Jan-35,3.554484492,5.9465
30-Jan-35,2.076171862,5.929398901
31-Jan-35,3.694161529,4.728
1-Feb-35,1.173912243,4.715
2-Feb-35,4.612077385,10.39085714
3-Feb-35,1.390468314,4.783
4-Feb-35,2.195869975,5.263516667
5-Feb-35,2.114116371,4.442
6-Feb-35,2.312573862,5.477
7-Feb-35,1.941997706,4.237
8-Feb-35,0.700909445,4.054
9-Feb-35,2.530488086,4.2859
10-Feb-35,1.120145195,6.19
11-Feb-35,2.923423917,3.759
12-Feb-35,1.721236166,5.59975
13-Feb-35,1.532545425,4.431030195
14-Feb-35,1.964223912,4.353186813
15-Feb-35,1.807689118,5.9288
16-Feb-35,4.273536145,4.75585855
17-Feb-35,3.177178511,4.82075
18-Feb-35,2.010311271,3.964666667
19-Feb-35,1.75587009,6.619
20-Feb-35,1.313612231,4.706616811
21-Feb-35,2.332810692,5.21
22-Feb-35,3.291937448,5.755
23-Feb-35,2.924110677,3.759
24-Feb-35,3.125095333,5.11
25-Feb-35,2.68094158,6.437047547
26-Feb-35,2.247159995,4.388
27-Feb-35,2.489541459,6.019212302
28-Feb-35,2.5924677,4.653768651
1-Mar-35,1.4571146,4.188163095
2-Mar-35,2.35024371,4.766316714
3-Mar-35,2.693937705,5.759392063
4-Mar-35,2.807464235,5.527258333
5-Mar-35,1.749668989,4.169366667
6-Mar-35,2.547824294,5.526
7-Mar-35,1.797140691,5.587
8-Mar-35,0.811285577,5.420401885
9-Mar-35,1.291827889,6.31893254
10-Mar-35,1.904108376,7.099628463
11-Mar-35,2.239151744,3.5
12-Mar-35,1.52365286,4.975014286
13-Mar-35,0.635632219,4.539233333
14-Mar-35,0.965789378,4.064956349
15-Mar-35,0.760954844,6.042366667
16-Mar-35,1.216952094,5.091995802
17-Mar-35,0.500187031,5.408
18-Mar-35,2.483903059,4.38225
19-Mar-35,3.615189252,4.33
20-Mar-35,2.43489354,5.058
21-Mar-35,4.011863312,5.141
22-Mar-35,1.884662943,5.469916667
23-Mar-35,1.678258886,5.375798995
24-Mar-35,1.251256762,5.358416667
25-Mar-35,1.681154766,3.6
26-Mar-35,0.937135794,5.148
27-Mar-35,1.219285274,5.091995802
28-Mar-35,0.841879597,5.850733333
29-Mar-35,2.24944844,4.16
30-Mar-35,0.175691084,5.676217979
31-Mar-35,1.029710577,5.288666667
1-Apr-35,0.870685235,5.556624307
2-Apr-35,0.876712688,4.744397619
3-Apr-35,1.696377758,4.588833333
4-Apr-35,0.642931594,5.276866017
5-Apr-35,1.5950401,4.751
6-Apr-35,0.076500292,5.188768001
7-Apr-35,0.042095685,4.788054762
8-Apr-35,0.186553798,3.6
9-Apr-35,0.842259338,5.850733333
10-Apr-35,0.462276853,5.501909524
11-Apr-35,1.268978449,5.57544026
12-Apr-35,0.820552362,6.125
13-Apr-35,4.032305804,4.958
14-Apr-35,1.225121581,4.329003968
15-Apr-35,0.579050451,5.723805556
16-Apr-35,0.820220335,6.059333333
17-Apr-35,1.57414964,5.366
18-Apr-35,1.40848398,5.453816667
19-Apr-35,1.129121773,3.73
20-Apr-35,0.590839365,5.12948741
21-Apr-35,1.827754276,4.984666667
22-Apr-35,1.357147761,4.537880952
23-Apr-35,1.457115679,4.188163095
24-Apr-35,1.809278421,5.9288
25-Apr-35,1.184310552,4.612
26-Apr-35,0.394001712,4.525552381
27-Apr-35,0.724497098,5.140113095
28-Apr-35,0.899268721,4.630530087
29-Apr-35,0.639397124,5.306691667
30-Apr-35,0.974214573,4.295144292
1-May-35,0.290694372,5.631755375
2-May-35,0.387193412,4.097866667
3-May-35,0.202320831,4.299
4-May-35,0.302947057,5.137225
5-May-35,0.121878405,5.917521421
6-May-35,0.130430058,6.084309259
7-May-35,0.010279745,5.6372
8-May-35,0.094202262,5.6107
9-May-35,0.20820484,5.193751131
10-May-35,0.31602244,4.498
11-May-35,0.743041624,4.720466667
12-May-35,0.069864256,5.6676
13-May-35,0.161976338,5.662209127
14-May-35,0.393240174,5.566164286
15-May-35,0.200205355,3.97
16-May-35,0.066218783,5.774313249
17-May-35,0.538791317,6.320895238
18-May-35,0.167755006,5.589
19-May-35,0.132661156,5.913100294
20-May-35,0.11802189,6.067
21-May-35,0.580701361,5.199876587
22-May-35,0.223901702,5.237
23-May-35,0.167571355,5.281
24-May-35,0.273361006,6.215154036
25-May-35,0.19359438,3.874815729
26-May-35,0.454898413,5.61095
27-May-35,0.529525183,4.824
28-May-35,0.079216716,6.653203463
29-May-35,0.063737193,6.220455556
30-May-35,0.433602247,4.745880225
31-May-35,0.254043188,5.394204762
1-Jun-35,0.224060865,5.477
2-Jun-35,0.177588663,3.727285714
3-Jun-35,0.117378749,6.053
4-Jun-35,0.100799646,5.209883333
5-Jun-35,0.04507981,6.343292317
6-Jun-35,0.015817789,4.969419153
7-Jun-35,0.138598747,5.274657265
8-Jun-35,0.066615606,6.356377961
9-Jun-35,0.08775035,5.618405867
10-Jun-35,0.259777516,5.407283333
11-Jun-35,0.678482076,4.854416667
12-Jun-35,0.190529548,4.323099001
13-Jun-35,0.06800714,4.085
14-Jun-35,0.028324009,5.320086436
15-Jun-35,0.070547361,5.396145238
16-Jun-35,0.276033038,4.808557143
17-Jun-35,0.072412507,6.037533333
18-Jun-35,0.101412331,6.294516667
19-Jun-35,0.061426688,5.245
20-Jun-35,0.148126205,5.658140476
21-Jun-35,0.075341482,5.099833333
22-Jun-35,0.051920775,5.5715
23-Jun-35,0.043319639,5.493
24-Jun-35,0.037482414,6.687529762
25-Jun-35,0.054993487,5.664
26-Jun-35,0.106247361,4.927893651
27-Jun-35,0.053208223,5.56
28-Jun-35,0.030383492,5.423507326
29-Jun-35,0.008933165,5.640925794
30-Jun-35,0.196232925,3.692962698
1-Jul-35,0.249449515,5.325
2-Jul-35,0.182789495,4.820317857
3-Jul-35,0.223689677,5.237
4-Jul-35,0.274112556,5.285648823
5-Jul-35,0.236886192,4.26996044
6-Jul-35,0.226390463,4.77
7-Jul-35,0.322100871,5.432501479
8-Jul-35,0.32575587,4.575
9-Jul-35,0.365388198,5.535
10-Jul-35,0.349323833,5.620405952
11-Jul-35,0.242378691,6.089
12-Jul-35,0.228996119,5.761568943
13-Jul-35,0.157702352,4.845
14-Jul-35,0.226746522,4.834833333
15-Jul-35,0.127358634,4.501717485
16-Jul-35,0.128038456,4.501717485
17-Jul-35,0.084958591,5.645901587
18-Jul-35,0.116390075,5.780985017
19-Jul-35,0.162095613,5.67154246
20-Jul-35,0.130117794,5.437185823
21-Jul-35,0.109518233,5.850666524
22-Jul-35,0.191518539,3.874815729
23-Jul-35,0.191438863,3.874815729
24-Jul-35,0.174042081,4.802166667
25-Jul-35,0.120711366,5.585796429
26-Jul-35,0.1228229,5.50814525
27-Jul-35,0.128293894,4.341061291
28-Jul-35,0.150252638,4.074161905
29-Jul-35,0.162076073,5.67154246
30-Jul-35,0.099910367,5.198783333
31-Jul-35,0.104308099,6.414209233
1-Aug-35,0.096740477,6.539717541
2-Aug-35,0.076755681,5.795405495
3-Aug-35,0.093700231,5.607833333
4-Aug-35,0.078443039,4.694682143
5-Aug-35,0.067615476,3.509
6-Aug-35,0.063372155,6.316303968
7-Aug-35,0.045808995,5.47658373
8-Aug-35,0.106775557,4.844185317
9-Aug-35,0.132770632,6.03175469
10-Aug-35,0.107752166,3.6285
11-Aug-35,0.104301886,6.414209233
12-Aug-35,0.110380522,6.38995119
13-Aug-35,0.129928869,5.437185823
14-Aug-35,0.091553176,5.768883333
15-Aug-35,0.207325834,5.571
16-Aug-35,0.091119183,6.554444444
17-Aug-35,0.081596094,4.917251984
18-Aug-35,0.06131181,5.967
19-Aug-35,0.094626216,5.6107
20-Aug-35,0.107570864,5.3645
21-Aug-35,0.052471364,5.5715
22-Aug-35,0.067474736,3.519529412
23-Aug-35,0.043710864,6.018
24-Aug-35,0.033101392,4.220564249
25-Aug-35,0.029642911,5.776338525
26-Aug-35,0.033600992,6.629613095
27-Aug-35,0.08067955,5.557886905
28-Aug-35,0.087289149,3.722182701
29-Aug-35,0.049546881,3.751133333
30-Aug-35,0.020288913,5.768075119
31-Aug-35,0.032842239,5.50528
1-Sep-35,0.029203925,5.776338525
2-Sep-35,0.046484244,5.07286015
3-Sep-35,0.025120751,5.384858333
4-Sep-35,0.044724983,6.343292317
5-Sep-35,0.019840766,4.726240041
6-Sep-35,0.049468662,3.751133333
7-Sep-35,0.034327119,5.743142857
8-Sep-35,0.032624103,5.50528
9-Sep-35,0.04855345,6.655398377
10-Sep-35,0.046263045,5.07286015
11-Sep-35,0.031441129,5.3622
12-Sep-35,0.032586402,5.50528
13-Sep-35,0.0198984,4.726240041
14-Sep-35,0.197763678,3.683496032
15-Sep-35,0.055394978,5.696
16-Sep-35,0.041294526,4.430007287
17-Sep-35,0.072896154,6.037533333
18-Sep-35,0.16073141,4.139038889
19-Sep-35,0.06131032,5.967
20-Sep-35,0.091117728,6.554444444
21-Sep-35,0.4414935,3.6
22-Sep-35,0.600865089,4.27125
23-Sep-35,0.141814908,3.888233333
24-Sep-35,0.614618374,4.512609449
25-Sep-35,0.114624287,6.707440079
26-Sep-35,0.110046382,5.903927381
27-Sep-35,0.320072242,4.79869881
28-Sep-35,0.013187828,5.994455303
29-Sep-35,0.074010257,5.378272192
30-Sep-35,0.546479852,3.770866447
1-Oct-35,0.593839927,4.774
2-Oct-35,0.03171131,5.379979722
3-Oct-35,0.025762134,5.396196429
4-Oct-35,0.041215208,4.430007287
5-Oct-35,0.124578637,5.03922381
6-Oct-35,0.062429526,5.187
7-Oct-35,0.668163998,4.354252381
8-Oct-35,0.930488967,4.769366667
9-Oct-35,0.231401633,5.407836487
10-Oct-35,0.452663649,5.85772381
11-Oct-35,0.192767106,3.874815729
12-Oct-35,0.164315486,5.54762619
13-Oct-35,0.808456677,6.482814103
14-Oct-35,1.667341606,3.923166667
15-Oct-35,1.951745125,6.235486133
16-Oct-35,0.003187636,5.017717036
17-Oct-35,0.331100045,5.726
18-Oct-35,0.21506576,5.267955145
19-Oct-35,0.598595849,3.536
20-Oct-35,1.115244289,6.201016667
21-Oct-35,0.003349115,5.782929829
22-Oct-35,0.674415314,4.558397619
23-Oct-35,0.343619517,6.110407237
24-Oct-35,0.026182594,5.479480952
25-Oct-35,0.162004404,5.662209127
26-Oct-35,0.307952185,5.229020746
27-Oct-35,1.228223603,4.329003968
28-Oct-35,0.22366115,5.237
29-Oct-35,0.380497295,3.869716667
30-Oct-35,0.609439537,4.690516857
31-Oct-35,0.370408612,4.878476479
1-Nov-35,0.108196897,3.6285
2-Nov-35,0.303287068,5.137225
3-Nov-35,2.315158889,4.621
4-Nov-35,1.883621944,5.469916667
5-Nov-35,0.531016427,4.432
6-Nov-35,0.57262723,4.957304762
7-Nov-35,0.996130563,5.628511905
8-Nov-35,1.161651363,4.8236
9-Nov-35,1.748492426,4.169366667
10-Nov-35,0.353985313,5.812048878
11-Nov-35,2.063906396,5.167459524
12-Nov-35,0.203364698,4.299
13-Nov-35,0.523878886,4.280628571
14-Nov-35,0.984435076,5.462616486
15-Nov-35,0.437105396,6.130988978
16-Nov-35,0.827453444,5.593933333
17-Nov-35,1.365713646,4.519166667
18-Nov-35,0.177946525,3.713142857
19-Nov-35,0.136384556,5.589980556
20-Nov-35,0.102643913,6.414209233
21-Nov-35,1.800791512,5.892
22-Nov-35,0.760368588,6.042366667
23-Nov-35,0.213927736,5.267955145
24-Nov-35,1.481837074,4.807
25-Nov-35,1.086255278,4.708866667
26-Nov-35,1.834258414,6.1794
27-Nov-35,1.39159745,4.828
28-Nov-35,1.200542257,5.174666667
29-Nov-35,1.647285757,5.247246032
30-Nov-35,1.247175195,5.171647619
1-Dec-35,0.327797561,5.454
2-Dec-35,1.32242572,5.352597619
3-Dec-35,1.327758487,6.016347619
4-Dec-35,1.911469306,5.328874603
5-Dec-35,2.092433693,5.537968584
6-Dec-35,2.112646532,4.442
7-Dec-35,2.000818678,4.832
8-Dec-35,1.355929796,4.748004762
9-Dec-35,0.804690611,4.480475
10-Dec-35,1.82579776,4.545
11-Dec-35,1.105142927,3.957077778
12-Dec-35,0.274093822,5.285648823
13-Dec-35,0.199423904,3.97
14-Dec-35,1.140821361,4.814856105
15-Dec-35,2.253925874,7.77382381
16-Dec-35,2.241392918,4.572
17-Dec-35,1.927120639,5.831775613
18-Dec-35,1.60362551,5.844331016
19-Dec-35,3.257009568,4.648333333
20-Dec-35,2.157529917,5.801759524
21-Dec-35,1.007243144,6.068646432
22-Dec-35,1.295311778,6.859753782
23-Dec-35,1.862599509,5.085166667
24-Dec-35,2.094353707,5.537968584
25-Dec-35,1.968141929,4.341240476
26-Dec-35,1.614852692,4.870233333
27-Dec-35,3.476539655,7.071333333
28-Dec-35,1.920405231,4.61675
29-Dec-35,3.416236014,4.055
30-Dec-35,2.798352832,5.317323846
31-Dec-35,1.805715315,5.624633333
1-Jan-36,1.334164336,4.207483333
2-Jan-36,1.081635533,6.001653968
3-Jan-36,1.745444282,4.7262
4-Jan-36,1.532604333,4.431030195
5-Jan-36,1.127767797,3.751
6-Jan-36,1.510847185,5.046680592
7-Jan-36,1.427968285,6.994311799
8-Jan-36,1.863157922,5.085166667
9-Jan-36,3.219789562,10.39
10-Jan-36,5.419799572,7.121
11-Jan-36,4.380622875,5.023
12-Jan-36,4.361610196,4.97865
13-Jan-36,2.98850062,4.643242857
14-Jan-36,3.609396821,5.39
15-Jan-36,2.985566609,4.576783333
16-Jan-36,1.524302637,6.030971429
17-Jan-36,3.61332715,4.631
18-Jan-36,2.110035398,4.764333333
19-Jan-36,0.795422957,5.476
20-Jan-36,2.296577615,6.943169048
21-Jan-36,1.261394204,5.524911111
22-Jan-36,2.209574358,3.62625
23-Jan-36,3.032040024,5.663416667
24-Jan-36,2.572523699,4.470333333
25-Jan-36,3.559745025,4.089583333
26-Jan-36,0.866597366,4.791852273
27-Jan-36,1.393390968,4.861
28-Jan-36,1.832732337,5.359666667
29-Jan-36,1.457974033,4.679480952
30-Jan-36,3.334597652,5.257166667
31-Jan-36,3.284814373,5.0165
1-Feb-36,1.095488825,5.722
2-Feb-36,1.506004208,4.813230556
3-Feb-36,1.900422881,5.572637168
4-Feb-36,2.103443291,4.992333333
5-Feb-36,1.643299365,5.524940476
6-Feb-36,0.893377817,4.4573
7-Feb-36,0.738482952,3.801583333
8-Feb-36,0.773938132,5.518
9-Feb-36,2.207973187,3.62625
10-Feb-36,2.31416406,4.651
11-Feb-36,1.233864147,5.374
